pp_no,model,emotion,trial,muscle,bin,zdiff,emo
pp464,adult,131,trial6,brow,diff_bin8,-0.2467539871423794,happy
pp464,adult,131,trial6,brow,diff_bin9,0.05257373518375663,happy
pp464,adult,131,trial6,cheek,diff_bin1,0.6511622859243311,happy
pp464,adult,131,trial6,cheek,diff_bin10,0.3975066915971195,happy
pp464,adult,131,trial6,cheek,diff_bin2,0.9209053199891639,happy
pp464,adult,131,trial6,cheek,diff_bin3,1.5266596608251075,happy
pp464,adult,131,trial6,cheek,diff_bin4,NA,happy
pp464,adult,131,trial6,cheek,diff_bin5,1.3919238435461505,happy
pp464,adult,131,trial6,cheek,diff_bin6,1.485725128299015,happy
pp464,adult,131,trial6,cheek,diff_bin7,0.6093667618590515,happy
pp464,adult,131,trial6,cheek,diff_bin8,0.5736543301901968,happy
pp464,adult,131,trial6,cheek,diff_bin9,0.8974245833389656,happy
pp464,adult,131,trial7,brow,diff_bin1,-0.14457777175533093,happy
pp464,adult,131,trial7,brow,diff_bin10,0.5365736935310275,happy
pp464,adult,131,trial7,brow,diff_bin2,0.08057344388202081,happy
pp464,adult,131,trial7,brow,diff_bin3,-0.21957574305636152,happy
pp464,adult,131,trial7,brow,diff_bin4,0.17955119067245107,happy
pp464,adult,131,trial7,brow,diff_bin5,0.012479270917952867,happy
pp464,adult,131,trial7,brow,diff_bin6,0.31767959132312557,happy
pp464,adult,131,trial7,brow,diff_bin7,-0.1844100664640349,happy
pp464,adult,131,trial7,brow,diff_bin8,0.045530113083007306,happy
pp464,adult,131,trial7,brow,diff_bin9,0.14365143932024488,happy
pp464,adult,131,trial7,cheek,diff_bin1,-0.193816682353769,happy
pp464,adult,131,trial7,cheek,diff_bin10,-0.38581779559229756,happy
pp464,adult,131,trial7,cheek,diff_bin2,-0.07003978999206219,happy
pp464,adult,131,trial7,cheek,diff_bin3,-0.03128581212499523,happy
pp464,adult,131,trial7,cheek,diff_bin4,-0.22624424412855468,happy
pp464,adult,131,trial7,cheek,diff_bin5,-0.2557893559678037,happy
pp464,adult,131,trial7,cheek,diff_bin6,-0.22375485554786406,happy
pp464,adult,131,trial7,cheek,diff_bin7,-0.18342863226141348,happy
pp464,adult,131,trial7,cheek,diff_bin8,-0.3613918399697318,happy
pp464,adult,131,trial7,cheek,diff_bin9,0.003387814534623973,happy
pp464,adult,131,trial8,brow,diff_bin1,0.020973564567988046,happy
pp464,adult,131,trial8,brow,diff_bin10,NA,happy
pp464,adult,131,trial8,brow,diff_bin2,0.1427775407965785,happy
pp464,adult,131,trial8,brow,diff_bin3,0.5062144588188646,happy
pp464,adult,131,trial8,brow,diff_bin4,-0.09972929952078313,happy
pp464,adult,131,trial8,brow,diff_bin5,0.6430494896545136,happy
pp464,adult,131,trial8,brow,diff_bin6,-0.04937526658713848,happy
pp464,adult,131,trial8,brow,diff_bin7,-0.0729705267261252,happy
pp464,adult,131,trial8,brow,diff_bin8,-0.03472872733049348,happy
pp464,adult,131,trial8,brow,diff_bin9,0.1829419169442756,happy
pp464,adult,131,trial8,cheek,diff_bin1,-0.0753367596787948,happy
pp464,adult,131,trial8,cheek,diff_bin10,-0.25443235843321677,happy
pp464,adult,131,trial8,cheek,diff_bin2,0.03308266403286211,happy
pp464,adult,131,trial8,cheek,diff_bin3,0.05455130089039685,happy
pp464,adult,131,trial8,cheek,diff_bin4,NA,happy
pp464,adult,131,trial8,cheek,diff_bin5,0.02785120457193707,happy
pp464,adult,131,trial8,cheek,diff_bin6,-0.07237008231007705,happy
pp464,adult,131,trial8,cheek,diff_bin7,-0.031837969742516715,happy
pp464,adult,131,trial8,cheek,diff_bin8,-0.21562222894402883,happy
pp464,adult,131,trial8,cheek,diff_bin9,-0.17377055325662882,happy
pp464,adult,232,trial2,brow,diff_bin1,-0.392345481185163,angry
pp464,adult,232,trial2,brow,diff_bin10,-0.3824354719267886,angry
pp464,adult,232,trial2,brow,diff_bin2,-0.566163897542364,angry
pp464,adult,232,trial2,brow,diff_bin3,-0.21480425711714424,angry
pp464,adult,232,trial2,brow,diff_bin4,-0.18600056177710722,angry
pp464,adult,232,trial2,brow,diff_bin5,0.15534420156689824,angry
pp464,adult,232,trial2,brow,diff_bin6,0.13980628581611365,angry
pp464,adult,232,trial2,brow,diff_bin7,-0.2894002350972884,angry
pp464,adult,232,trial2,brow,diff_bin8,-0.22710874833036376,angry
pp464,adult,232,trial2,brow,diff_bin9,-0.40732410188080115,angry
pp464,adult,232,trial2,cheek,diff_bin1,-0.0632360851117536,angry
pp464,adult,232,trial2,cheek,diff_bin10,-0.11604668571640446,angry
pp464,adult,232,trial2,cheek,diff_bin2,0.07711489437928802,angry
pp464,adult,232,trial2,cheek,diff_bin3,-0.2087530138379127,angry
pp464,adult,232,trial2,cheek,diff_bin4,-0.09312746528741456,angry
pp464,adult,232,trial2,cheek,diff_bin5,0.11349178690990609,angry
pp464,adult,232,trial2,cheek,diff_bin6,-0.09648720401097827,angry
pp464,adult,232,trial2,cheek,diff_bin7,-0.2747779628483348,angry
pp464,adult,232,trial2,cheek,diff_bin8,0.043994795931678765,angry
pp464,adult,232,trial2,cheek,diff_bin9,0.13999535255094306,angry
pp464,adult,232,trial3,brow,diff_bin1,-0.4603522642968641,angry
pp464,adult,232,trial3,brow,diff_bin10,-0.9527241705008569,angry
pp464,adult,232,trial3,brow,diff_bin2,0.4486769800206841,angry
pp464,adult,232,trial3,brow,diff_bin3,-0.19626013044494806,angry
pp464,adult,232,trial3,brow,diff_bin4,-0.5287610407294518,angry
pp464,adult,232,trial3,brow,diff_bin5,-0.6657184173584139,angry
pp464,adult,232,trial3,brow,diff_bin6,0.09630361730801174,angry
pp464,adult,232,trial3,brow,diff_bin7,-0.6340133789198052,angry
pp464,adult,232,trial3,brow,diff_bin8,-0.7853726032187855,angry
pp464,adult,232,trial3,brow,diff_bin9,-0.9969783917393116,angry
pp464,adult,232,trial3,cheek,diff_bin1,NA,angry
pp464,adult,232,trial3,cheek,diff_bin10,-0.5037549192534371,angry
pp464,adult,232,trial3,cheek,diff_bin2,-0.42175483374963574,angry
pp464,adult,232,trial3,cheek,diff_bin3,-0.5020142189676909,angry
pp464,adult,232,trial3,cheek,diff_bin4,-0.5930547156329476,angry
pp464,adult,232,trial3,cheek,diff_bin5,-0.6465578529104221,angry
pp464,adult,232,trial3,cheek,diff_bin6,-0.591922324586844,angry
pp464,adult,232,trial3,cheek,diff_bin7,-0.5118781872535854,angry
pp464,adult,232,trial3,cheek,diff_bin8,-0.5489944094754611,angry
pp464,adult,232,trial3,cheek,diff_bin9,-0.5886561719001484,angry
pp464,adult,232,trial4,brow,diff_bin1,-0.36252806355767325,angry
pp464,adult,232,trial4,brow,diff_bin10,-0.04205199695881581,angry
pp464,adult,232,trial4,brow,diff_bin2,-0.42273967183827227,angry
pp464,adult,232,trial4,brow,diff_bin3,-0.134755152349323,angry
pp464,adult,232,trial4,brow,diff_bin4,0.12404115644917624,angry
pp464,adult,232,trial4,brow,diff_bin5,0.6816583264300848,angry
pp464,adult,232,trial4,brow,diff_bin6,0.6165528864169556,angry
pp464,adult,232,trial4,brow,diff_bin7,-0.08759958801229653,angry
pp464,adult,232,trial4,brow,diff_bin8,-0.4208520510271534,angry
pp464,adult,232,trial4,brow,diff_bin9,-0.36950177377652915,angry
pp464,adult,232,trial4,cheek,diff_bin1,-0.04081287067816447,angry
pp464,adult,232,trial4,cheek,diff_bin10,-0.09604734963769818,angry
pp464,adult,232,trial4,cheek,diff_bin2,-0.08973029214910366,angry
pp464,adult,232,trial4,cheek,diff_bin3,-0.043873134083750265,angry
pp464,adult,232,trial4,cheek,diff_bin4,-0.05849127304254248,angry
pp464,adult,232,trial4,cheek,diff_bin5,-0.07785422407054576,angry
pp464,adult,232,trial4,cheek,diff_bin6,0.08447075687711833,angry
pp464,adult,232,trial4,cheek,diff_bin7,0.05967981571076711,angry
pp464,adult,232,trial4,cheek,diff_bin8,-0.05050838409769631,angry
pp464,adult,232,trial4,cheek,diff_bin9,-0.030518406622676908,angry
pp464,adult,232,trial5,brow,diff_bin1,1.4792829869506696,angry
pp464,adult,232,trial5,brow,diff_bin10,-0.7982014335462052,angry
pp464,adult,232,trial5,brow,diff_bin2,1.519062847747954,angry
pp464,adult,232,trial5,brow,diff_bin3,-0.1344580268512769,angry
pp464,adult,232,trial5,brow,diff_bin4,-0.08967946649862246,angry
pp464,adult,232,trial5,brow,diff_bin5,-0.3655517524495586,angry
pp464,adult,232,trial5,brow,diff_bin6,-0.5092381477107498,angry
pp464,adult,232,trial5,brow,diff_bin7,-0.5342316454876024,angry
pp464,adult,232,trial5,brow,diff_bin8,-0.7230811164518613,angry
pp464,adult,232,trial5,brow,diff_bin9,-0.8802080710070385,angry
pp464,adult,232,trial5,cheek,diff_bin1,0.015254524009495125,angry
pp464,adult,232,trial5,cheek,diff_bin10,-0.010275746848113866,angry
pp464,adult,232,trial5,cheek,diff_bin2,NA,angry
pp464,adult,232,trial5,cheek,diff_bin3,-0.17261944500315163,angry
pp464,adult,232,trial5,cheek,diff_bin4,-0.08705373149467686,angry
pp464,adult,232,trial5,cheek,diff_bin5,-0.19527662452891087,angry
pp464,adult,232,trial5,cheek,diff_bin6,-0.14753838712250927,angry
pp464,adult,232,trial5,cheek,diff_bin7,-0.034973101977596996,angry
pp464,adult,232,trial5,cheek,diff_bin8,-0.13839503132049907,angry
pp464,adult,232,trial5,cheek,diff_bin9,-0.25409544870049167,angry
pp464,adult,232,trial6,brow,diff_bin1,-0.4283501003602094,angry
pp464,adult,232,trial6,brow,diff_bin10,-0.3861582796376066,angry
pp464,adult,232,trial6,brow,diff_bin2,-0.3916114064252836,angry
pp464,adult,232,trial6,brow,diff_bin3,-0.46933594112015276,angry
pp464,adult,232,trial6,brow,diff_bin4,-0.44168579183135503,angry
pp464,adult,232,trial6,brow,diff_bin5,-0.39400588838012884,angry
pp464,adult,232,trial6,brow,diff_bin6,-0.3229404604355962,angry
pp464,adult,232,trial6,brow,diff_bin7,-0.8866923980526413,angry
pp464,adult,232,trial6,brow,diff_bin8,-0.2529237107194626,angry
pp464,adult,232,trial6,brow,diff_bin9,-0.3080492295923246,angry
pp464,adult,232,trial6,cheek,diff_bin1,0.025867180590333994,angry
pp464,adult,232,trial6,cheek,diff_bin10,0.01505799333207214,angry
pp464,adult,232,trial6,cheek,diff_bin2,0.07870585700604527,angry
pp464,adult,232,trial6,cheek,diff_bin3,0.16508576903527214,angry
pp464,adult,232,trial6,cheek,diff_bin4,0.05046159107926229,angry
pp464,adult,232,trial6,cheek,diff_bin5,-0.11959359651370421,angry
pp464,adult,232,trial6,cheek,diff_bin6,-0.03617100324950839,angry
pp464,adult,232,trial6,cheek,diff_bin7,0.0586971623236523,angry
pp464,adult,232,trial6,cheek,diff_bin8,-0.005390555723600754,angry
pp464,adult,232,trial6,cheek,diff_bin9,-0.06980582489989201,angry
pp464,adult,232,trial7,brow,diff_bin1,-0.48983760048536085,angry
pp464,adult,232,trial7,brow,diff_bin10,-0.12245066113610348,angry
pp464,adult,232,trial7,brow,diff_bin2,-0.278301723846728,angry
pp464,adult,232,trial7,brow,diff_bin3,-0.22978287781278223,angry
pp464,adult,232,trial7,brow,diff_bin4,NA,angry
pp464,adult,232,trial7,brow,diff_bin5,-0.12982636467584602,angry
pp464,adult,232,trial7,brow,diff_bin6,-0.3396144442671464,angry
pp464,adult,232,trial7,brow,diff_bin7,-0.33430114124325616,angry
pp464,adult,232,trial7,brow,diff_bin8,-0.11439331674790143,angry
pp464,adult,232,trial7,brow,diff_bin9,-0.4265498694014568,angry
pp464,adult,232,trial7,cheek,diff_bin1,0.09837764195571319,angry
pp464,adult,232,trial7,cheek,diff_bin10,0.06849562038373908,angry
pp464,adult,232,trial7,cheek,diff_bin2,0.02976035972404567,angry
pp464,adult,232,trial7,cheek,diff_bin3,-0.05089208684885549,angry
pp464,adult,232,trial7,cheek,diff_bin4,-0.015816040230703488,angry
pp464,adult,232,trial7,cheek,diff_bin5,NA,angry
pp464,adult,232,trial7,cheek,diff_bin6,0.005016211576128471,angry
pp464,adult,232,trial7,cheek,diff_bin7,0.007533675967879516,angry
pp464,adult,232,trial7,cheek,diff_bin8,-0.02200207726768283,angry
pp464,adult,232,trial7,cheek,diff_bin9,0.11580336202054753,angry
pp464,adult,232,trial8,brow,diff_bin1,0.13438811496938347,angry
pp464,adult,232,trial8,brow,diff_bin10,NA,angry
pp464,adult,232,trial8,brow,diff_bin2,0.17282217204022138,angry
pp464,adult,232,trial8,brow,diff_bin3,0.5525485585436452,angry
pp464,adult,232,trial8,brow,diff_bin4,0.21994278043630128,angry
pp464,adult,232,trial8,brow,diff_bin5,-0.3391250610938935,angry
pp464,adult,232,trial8,brow,diff_bin6,-0.11119484815128339,angry
pp464,adult,232,trial8,brow,diff_bin7,-0.0395876031220774,angry
pp464,adult,232,trial8,brow,diff_bin8,0.13461532858553676,angry
pp464,adult,232,trial8,brow,diff_bin9,2.6175882479372747,angry
pp464,adult,232,trial8,cheek,diff_bin1,0.0290491058438484,angry
pp464,adult,232,trial8,cheek,diff_bin10,0.12673421112673788,angry
pp464,adult,232,trial8,cheek,diff_bin2,0.07143422194139643,angry
pp464,adult,232,trial8,cheek,diff_bin3,-0.028646685885315604,angry
pp464,adult,232,trial8,cheek,diff_bin4,0.09586953616764898,angry
pp464,adult,232,trial8,cheek,diff_bin5,0.017444437272207902,angry
pp464,adult,232,trial8,cheek,diff_bin6,0.05763028150335636,angry
pp464,adult,232,trial8,cheek,diff_bin7,0.19254391225236336,angry
pp464,adult,232,trial8,cheek,diff_bin8,NA,angry
pp464,adult,232,trial8,cheek,diff_bin9,0.01467429058091313,angry
pp464,adult,434,trial1,brow,diff_bin1,NA,fear
pp464,adult,434,trial1,brow,diff_bin10,NA,fear
pp464,adult,434,trial1,brow,diff_bin2,NA,fear
pp464,adult,434,trial1,brow,diff_bin3,NA,fear
pp464,adult,434,trial1,brow,diff_bin4,NA,fear
pp464,adult,434,trial1,brow,diff_bin5,NA,fear
pp464,adult,434,trial1,brow,diff_bin6,NA,fear
pp464,adult,434,trial1,brow,diff_bin7,NA,fear
pp464,adult,434,trial1,brow,diff_bin8,NA,fear
pp464,adult,434,trial1,brow,diff_bin9,NA,fear
pp464,adult,434,trial1,cheek,diff_bin1,-0.10362781862401177,fear
pp464,adult,434,trial1,cheek,diff_bin10,0.1372345644633351,fear
pp464,adult,434,trial1,cheek,diff_bin2,0.09334271317221111,fear
pp464,adult,434,trial1,cheek,diff_bin3,0.06741002235606944,fear
pp464,adult,434,trial1,cheek,diff_bin4,0.09068486972515802,fear
pp464,adult,434,trial1,cheek,diff_bin5,0.08195329248536726,fear
pp464,adult,434,trial1,cheek,diff_bin6,0.015937702078632016,fear
pp464,adult,434,trial1,cheek,diff_bin7,0.09292157600630487,fear
pp464,adult,434,trial1,cheek,diff_bin8,0.3174906300749211,fear
pp464,adult,434,trial1,cheek,diff_bin9,0.2077797190544848,fear
pp464,adult,434,trial2,brow,diff_bin1,NA,fear
pp464,adult,434,trial2,brow,diff_bin10,0.061889493446038,fear
pp464,adult,434,trial2,brow,diff_bin2,0.009438104055594532,fear
pp464,adult,434,trial2,brow,diff_bin3,-0.32273072478991605,fear
pp464,adult,434,trial2,brow,diff_bin4,-0.30568970357842573,fear
pp464,adult,434,trial2,brow,diff_bin5,-0.29656620299135106,fear
pp464,adult,434,trial2,brow,diff_bin6,-0.21097658158348653,fear
pp464,adult,434,trial2,brow,diff_bin7,0.09535980690245222,fear
pp464,adult,434,trial2,brow,diff_bin8,-0.02939794633613002,fear
pp464,adult,434,trial2,brow,diff_bin9,-0.13440559293985677,fear
pp464,adult,434,trial2,cheek,diff_bin1,0.05542165103326993,fear
pp464,adult,434,trial2,cheek,diff_bin10,-0.05341890984429329,fear
pp464,adult,434,trial2,cheek,diff_bin2,0.1769150440953959,fear
pp464,adult,434,trial2,cheek,diff_bin3,0.2788770312631561,fear
pp464,adult,434,trial2,cheek,diff_bin4,NA,fear
pp464,adult,434,trial2,cheek,diff_bin5,0.2947117887012332,fear
pp464,adult,434,trial2,cheek,diff_bin6,0.1254240066105849,fear
pp464,adult,434,trial2,cheek,diff_bin7,0.10948630453195288,fear
pp464,adult,434,trial2,cheek,diff_bin8,-0.026073069871443783,fear
pp464,adult,434,trial2,cheek,diff_bin9,0.14954112831148603,fear
pp464,adult,434,trial3,brow,diff_bin1,-0.05739765503439398,fear
pp464,adult,434,trial3,brow,diff_bin10,0.035585147883686385,fear
pp464,adult,434,trial3,brow,diff_bin2,-0.208197584278228,fear
pp464,adult,434,trial3,brow,diff_bin3,-0.21599275910933025,fear
pp464,adult,434,trial3,brow,diff_bin4,-0.13931690264286045,fear
pp464,adult,434,trial3,brow,diff_bin5,-0.10079545571965576,fear
pp464,adult,434,trial3,brow,diff_bin6,-0.3480563040057617,fear
pp464,adult,434,trial3,brow,diff_bin7,-0.09471312199493931,fear
pp464,adult,434,trial3,brow,diff_bin8,-0.2826712164650589,fear
pp464,adult,434,trial3,brow,diff_bin9,-0.14702468762159615,fear
pp464,adult,434,trial3,cheek,diff_bin1,-0.04106555297770825,fear
pp464,adult,434,trial3,cheek,diff_bin10,-0.021955284249248808,fear
pp464,adult,434,trial3,cheek,diff_bin2,0.02752365344289885,fear
pp464,adult,434,trial3,cheek,diff_bin3,-0.04812194015756059,fear
pp464,adult,434,trial3,cheek,diff_bin4,0.1979531851833377,fear
pp464,adult,434,trial3,cheek,diff_bin5,0.040738001848670026,fear
pp464,adult,434,trial3,cheek,diff_bin6,-0.12455365646771181,fear
pp464,adult,434,trial3,cheek,diff_bin7,-0.22753573143733397,fear
pp464,adult,434,trial3,cheek,diff_bin8,0.0364143269453653,fear
pp464,adult,434,trial3,cheek,diff_bin9,-0.01852067669619066,fear
pp464,adult,434,trial4,brow,diff_bin1,0.07498049333055712,fear
pp464,adult,434,trial4,brow,diff_bin10,0.6322830598429463,fear
pp464,adult,434,trial4,brow,diff_bin2,0.027632671318324142,fear
pp464,adult,434,trial4,brow,diff_bin3,0.22200518095215344,fear
pp464,adult,434,trial4,brow,diff_bin4,0.19657473391346791,fear
pp464,adult,434,trial4,brow,diff_bin5,0.14606339924556333,fear
pp464,adult,434,trial4,brow,diff_bin6,-0.029467858218023335,fear
pp464,adult,434,trial4,brow,diff_bin7,0.2324919632361474,fear
pp464,adult,434,trial4,brow,diff_bin8,0.47821475012060066,fear
pp464,adult,434,trial4,brow,diff_bin9,0.35592139071875706,fear
pp464,adult,434,trial4,cheek,diff_bin1,-0.14446876511323675,fear
pp464,adult,434,trial4,cheek,diff_bin10,-0.10305694379911663,fear
pp464,adult,434,trial4,cheek,diff_bin2,-0.12111904891465373,fear
pp464,adult,434,trial4,cheek,diff_bin3,-0.18543137345039012,fear
pp464,adult,434,trial4,cheek,diff_bin4,-0.11089945368866073,fear
pp464,adult,434,trial4,cheek,diff_bin5,-0.0263444693783612,fear
pp464,adult,434,trial4,cheek,diff_bin6,0.003706007059975508,fear
pp464,adult,434,trial4,cheek,diff_bin7,-0.11876068078557843,fear
pp464,adult,434,trial4,cheek,diff_bin8,-0.19763499265798623,fear
pp464,adult,434,trial4,cheek,diff_bin9,NA,fear
pp464,adult,434,trial5,brow,diff_bin1,0.018299435085569637,fear
pp464,adult,434,trial5,brow,diff_bin10,-0.33080554714859156,fear
pp464,adult,434,trial5,brow,diff_bin2,0.10172178815474198,fear
pp464,adult,434,trial5,brow,diff_bin3,0.19863713442932007,fear
pp464,adult,434,trial5,brow,diff_bin4,-0.23665172020879843,fear
pp464,adult,434,trial5,brow,diff_bin5,-0.14569636186562362,fear
pp464,adult,434,trial5,brow,diff_bin6,-0.011815108039966549,fear
pp464,adult,434,trial5,brow,diff_bin7,-0.0316351265567153,fear
pp464,adult,434,trial5,brow,diff_bin8,-0.11766169722641284,fear
pp464,adult,434,trial5,brow,diff_bin9,-0.0834398310396458,fear
pp464,adult,434,trial5,cheek,diff_bin1,0.15006521011794724,fear
pp464,adult,434,trial5,cheek,diff_bin10,0.14268127180905657,fear
pp464,adult,434,trial5,cheek,diff_bin2,-0.10662257180379003,fear
pp464,adult,434,trial5,cheek,diff_bin3,-0.10819481722317356,fear
pp464,adult,434,trial5,cheek,diff_bin4,0.020663796940469395,fear
pp464,adult,434,trial5,cheek,diff_bin5,-0.05261406992722786,fear
pp464,adult,434,trial5,cheek,diff_bin6,-0.18517869115084637,fear
pp464,adult,434,trial5,cheek,diff_bin7,0.035637562839360315,fear
pp464,adult,434,trial5,cheek,diff_bin8,-0.05772386754022446,fear
pp464,adult,434,trial5,cheek,diff_bin9,0.08486381823196411,fear
pp464,adult,434,trial6,brow,diff_bin1,-0.16445022418349953,fear
pp464,adult,434,trial6,brow,diff_bin10,-0.1829244389738025,fear
pp464,adult,434,trial6,brow,diff_bin2,-0.02943290227707651,fear
pp464,adult,434,trial6,brow,diff_bin3,0.18790566055869956,fear
pp464,adult,434,trial6,brow,diff_bin4,0.2589885664737057,fear
pp464,adult,434,trial6,brow,diff_bin5,0.2317928444172146,fear
pp464,adult,434,trial6,brow,diff_bin6,0.009525493907961313,fear
pp464,adult,434,trial6,brow,diff_bin7,0.10028859457592942,fear
pp464,adult,434,trial6,brow,diff_bin8,0.09932730619989671,fear
pp464,adult,434,trial6,brow,diff_bin9,0.08798410336270979,fear
pp464,adult,434,trial6,cheek,diff_bin1,-0.04229153006067993,fear
pp464,adult,434,trial6,cheek,diff_bin10,-0.050077888328103254,fear
pp464,adult,434,trial6,cheek,diff_bin2,-0.06935661192292522,fear
pp464,adult,434,trial6,cheek,diff_bin3,NA,fear
pp464,adult,434,trial6,cheek,diff_bin4,-0.1344550591683534,fear
pp464,adult,434,trial6,cheek,diff_bin5,-0.08252416731026238,fear
pp464,adult,434,trial6,cheek,diff_bin6,-0.11781546181321093,fear
pp464,adult,434,trial6,cheek,diff_bin7,-0.10067049985898083,fear
pp464,adult,434,trial6,cheek,diff_bin8,-0.06685786473854782,fear
pp464,adult,434,trial6,cheek,diff_bin9,-0.11717907676250802,fear
pp464,adult,434,trial7,brow,diff_bin1,0.11346698431281521,fear
pp464,adult,434,trial7,brow,diff_bin10,-0.2606664516391448,fear
pp464,adult,434,trial7,brow,diff_bin2,0.11675284276179998,fear
pp464,adult,434,trial7,brow,diff_bin3,-0.047225476218919704,fear
pp464,adult,434,trial7,brow,diff_bin4,-0.2778997305258416,fear
pp464,adult,434,trial7,brow,diff_bin5,-0.17152880222519573,fear
pp464,adult,434,trial7,brow,diff_bin6,-0.04935778861666518,fear
pp464,adult,434,trial7,brow,diff_bin7,-0.2180551596251824,fear
pp464,adult,434,trial7,brow,diff_bin8,-0.22403262552705905,fear
pp464,adult,434,trial7,brow,diff_bin9,-0.15950395853954913,fear
pp464,adult,434,trial7,cheek,diff_bin1,NA,fear
pp464,adult,434,trial7,cheek,diff_bin10,NA,fear
pp464,adult,434,trial7,cheek,diff_bin2,NA,fear
pp464,adult,434,trial7,cheek,diff_bin3,NA,fear
pp464,adult,434,trial7,cheek,diff_bin4,NA,fear
pp464,adult,434,trial7,cheek,diff_bin5,NA,fear
pp464,adult,434,trial7,cheek,diff_bin6,NA,fear
pp464,adult,434,trial7,cheek,diff_bin7,NA,fear
pp464,adult,434,trial7,cheek,diff_bin8,NA,fear
pp464,adult,434,trial7,cheek,diff_bin9,NA,fear
pp464,adult,434,trial8,brow,diff_bin1,-0.05930275381598615,fear
pp464,adult,434,trial8,brow,diff_bin10,-0.21111640534727294,fear
pp464,adult,434,trial8,brow,diff_bin2,-0.03609200902741261,fear
pp464,adult,434,trial8,brow,diff_bin3,NA,fear
pp464,adult,434,trial8,brow,diff_bin4,0.3442810623835238,fear
pp464,adult,434,trial8,brow,diff_bin5,0.015939909071670977,fear
pp464,adult,434,trial8,brow,diff_bin6,-0.06800678311170127,fear
pp464,adult,434,trial8,brow,diff_bin7,0.05774721444386044,fear
pp464,adult,434,trial8,brow,diff_bin8,-0.10521738224940658,fear
pp464,adult,434,trial8,brow,diff_bin9,0.07248114355287211,fear
pp464,adult,434,trial8,cheek,diff_bin1,0.16358839244538298,fear
pp464,adult,434,trial8,cheek,diff_bin10,0.3831786693526179,fear
pp464,adult,434,trial8,cheek,diff_bin2,-0.0470550593372647,fear
pp464,adult,434,trial8,cheek,diff_bin3,0.19840239816030428,fear
pp464,adult,434,trial8,cheek,diff_bin4,-0.123000128255702,fear
pp464,adult,434,trial8,cheek,diff_bin5,0.18584315201260956,fear
pp464,adult,434,trial8,cheek,diff_bin6,0.10178417369771087,fear
pp464,adult,434,trial8,cheek,diff_bin7,-0.16346673059745462,fear
pp464,adult,434,trial8,cheek,diff_bin8,-0.13422109407618332,fear
pp464,adult,434,trial8,cheek,diff_bin9,-0.004464053958606919,fear
pp464,adult,535,trial1,brow,diff_bin1,-0.7976421384910585,sad
pp464,adult,535,trial1,brow,diff_bin10,-0.40791835287689415,sad
pp464,adult,535,trial1,brow,diff_bin2,-0.8247854266361297,sad
pp464,adult,535,trial1,brow,diff_bin3,-0.5534748909787311,sad
pp464,adult,535,trial1,brow,diff_bin4,-0.6261482922068098,sad
pp464,adult,535,trial1,brow,diff_bin5,-0.703942738783572,sad
pp464,adult,535,trial1,brow,diff_bin6,0.06442379916467006,sad
pp464,adult,535,trial1,brow,diff_bin7,-0.3756190634421924,sad
pp464,adult,535,trial1,brow,diff_bin8,-0.6371943695459501,sad
pp464,adult,535,trial1,brow,diff_bin9,-0.05738017706392043,sad
pp464,adult,535,trial1,cheek,diff_bin1,-0.1961844090865313,sad
pp464,adult,535,trial1,cheek,diff_bin10,-0.31565634375230706,sad
pp464,adult,535,trial1,cheek,diff_bin2,-0.1644400253808826,sad
pp464,adult,535,trial1,cheek,diff_bin3,-0.152498447076517,sad
pp464,adult,535,trial1,cheek,diff_bin4,-0.20623554944616182,sad
pp464,adult,535,trial1,cheek,diff_bin5,-0.4015028153713858,sad
pp464,adult,535,trial1,cheek,diff_bin6,-0.41730013839471575,sad
pp464,adult,535,trial1,cheek,diff_bin7,-0.2864107072310358,sad
pp464,adult,535,trial1,cheek,diff_bin8,-0.4382353348421026,sad
pp464,adult,535,trial1,cheek,diff_bin9,-0.5844354416373986,sad
pp464,adult,535,trial2,brow,diff_bin1,-0.18196315059776969,sad
pp464,adult,535,trial2,brow,diff_bin10,0.16948387967981665,sad
pp464,adult,535,trial2,brow,diff_bin2,-0.2499174997980509,sad
pp464,adult,535,trial2,brow,diff_bin3,0.29740514557407033,sad
pp464,adult,535,trial2,brow,diff_bin4,0.4793682961718399,sad
pp464,adult,535,trial2,brow,diff_bin5,0.34015626135181926,sad
pp464,adult,535,trial2,brow,diff_bin6,-0.11850063980913261,sad
pp464,adult,535,trial2,brow,diff_bin7,NA,sad
pp464,adult,535,trial2,brow,diff_bin8,0.08300288177781262,sad
pp464,adult,535,trial2,brow,diff_bin9,0.38407840115128106,sad
pp464,adult,535,trial2,cheek,diff_bin1,-0.01532939283898957,sad
pp464,adult,535,trial2,cheek,diff_bin10,0.07855611934705631,sad
pp464,adult,535,trial2,cheek,diff_bin2,-0.004173937244315834,sad
pp464,adult,535,trial2,cheek,diff_bin3,-0.03795849655368849,sad
pp464,adult,535,trial2,cheek,diff_bin4,-0.1335285574033596,sad
pp464,adult,535,trial2,cheek,diff_bin5,-0.18319466716924335,sad
pp464,adult,535,trial2,cheek,diff_bin6,0.0073277866867696995,sad
pp464,adult,535,trial2,cheek,diff_bin7,-0.1124623405043575,sad
pp464,adult,535,trial2,cheek,diff_bin8,-0.07324043245295014,sad
pp464,adult,535,trial2,cheek,diff_bin9,-0.1643932323624485,sad
pp464,adult,535,trial3,brow,diff_bin1,0.8726051538511427,sad
