pp_no,emotion,trial,muscle,bin,zdiff
pp417,121,trial5,cheek,diff_bin6,NA
pp417,121,trial6,brow,diff_bin1,0.21312104980510568
pp417,121,trial6,brow,diff_bin2,0.6578435185467373
pp417,121,trial6,brow,diff_bin3,0.052323316833669475
pp417,121,trial6,brow,diff_bin4,1.466555173065011
pp417,121,trial6,brow,diff_bin5,0.17008936622626475
pp417,121,trial6,brow,diff_bin6,0.3436978227882455
pp417,121,trial6,cheek,diff_bin1,0.39618098198795026
pp417,121,trial6,cheek,diff_bin2,-0.037063109381835005
pp417,121,trial6,cheek,diff_bin3,-0.4108485103816125
pp417,121,trial6,cheek,diff_bin4,-0.3099106805757659
pp417,121,trial6,cheek,diff_bin5,-0.793781402207546
pp417,121,trial6,cheek,diff_bin6,-0.2905116914099543
pp417,121,trial7,brow,diff_bin1,-0.09682643292130388
pp417,121,trial7,brow,diff_bin2,0.2906439345690911
pp417,121,trial7,brow,diff_bin3,0.17351584892156713
pp417,121,trial7,brow,diff_bin4,0.5296539647387029
pp417,121,trial7,brow,diff_bin5,0.6112927446321805
pp417,121,trial7,brow,diff_bin6,0.007408611233085782
pp417,121,trial7,cheek,diff_bin1,0.0017348689497881375
pp417,121,trial7,cheek,diff_bin2,0.7135042844400825
pp417,121,trial7,cheek,diff_bin3,0.037220824740906266
pp417,121,trial7,cheek,diff_bin4,0.6068887017076562
pp417,121,trial7,cheek,diff_bin5,0.04952262274849395
pp417,121,trial7,cheek,diff_bin6,0.03280479468690023
pp417,121,trial8,brow,diff_bin1,0.10554184085800322
pp417,121,trial8,brow,diff_bin2,-0.9701370614969577
pp417,121,trial8,brow,diff_bin3,-0.9233393338746314
pp417,121,trial8,brow,diff_bin4,-1.0983883537319343
pp417,121,trial8,brow,diff_bin5,-0.6524414061892789
pp417,121,trial8,brow,diff_bin6,-0.18175792891837533
pp417,121,trial8,cheek,diff_bin1,0.63228087451819
pp417,121,trial8,cheek,diff_bin2,0.3548595579111819
pp417,121,trial8,cheek,diff_bin3,0.2627537882133466
pp417,121,trial8,cheek,diff_bin4,2.543475595748279
pp417,121,trial8,cheek,diff_bin5,1.442464674069186
pp417,121,trial8,cheek,diff_bin6,0.35643671150189804
pp417,131,trial1,brow,diff_bin1,NA
pp417,131,trial1,brow,diff_bin2,NA
pp417,131,trial1,brow,diff_bin3,NA
pp417,131,trial1,brow,diff_bin4,NA
pp417,131,trial1,brow,diff_bin5,NA
pp417,131,trial1,brow,diff_bin6,NA
pp417,131,trial1,cheek,diff_bin1,0.05851239821557727
pp417,131,trial1,cheek,diff_bin2,-0.06971018870966328
pp417,131,trial1,cheek,diff_bin3,-0.20187565961169468
pp417,131,trial1,cheek,diff_bin4,0.2305798549627321
pp417,131,trial1,cheek,diff_bin5,0.03832483225440794
pp417,131,trial1,cheek,diff_bin6,-0.05393865280249932
pp417,131,trial2,brow,diff_bin1,-0.2011849539295784
pp417,131,trial2,brow,diff_bin2,-0.05501922814348678
pp417,131,trial2,brow,diff_bin3,0.035499595491870234
pp417,131,trial2,brow,diff_bin4,-0.325124846016412
pp417,131,trial2,brow,diff_bin5,-0.31624480227453255
pp417,131,trial2,brow,diff_bin6,-0.35535609574253224
pp417,131,trial2,cheek,diff_bin1,NA
pp417,131,trial2,cheek,diff_bin2,NA
pp417,131,trial2,cheek,diff_bin3,NA
pp417,131,trial2,cheek,diff_bin4,NA
pp417,131,trial2,cheek,diff_bin5,NA
pp417,131,trial2,cheek,diff_bin6,NA
pp417,131,trial3,brow,diff_bin1,0.22967723796348824
pp417,131,trial3,brow,diff_bin2,0.28305010805517816
pp417,131,trial3,brow,diff_bin3,0.2832250335981815
pp417,131,trial3,brow,diff_bin4,0.5175841022714671
pp417,131,trial3,brow,diff_bin5,0.3428129053354048
pp417,131,trial3,brow,diff_bin6,0.23377255361733293
pp417,131,trial3,cheek,diff_bin1,-0.5045314336701647
pp417,131,trial3,cheek,diff_bin2,-0.7242289288569541
pp417,131,trial3,cheek,diff_bin3,-1.1459597990145094
pp417,131,trial3,cheek,diff_bin4,-0.49427993533050774
pp417,131,trial3,cheek,diff_bin5,-0.5690370155304636
pp417,131,trial3,cheek,diff_bin6,-0.8005631626476261
pp417,131,trial4,brow,diff_bin1,0.4819610299257122
pp417,131,trial4,brow,diff_bin2,-0.3391703381458041
pp417,131,trial4,brow,diff_bin3,-0.5914026814189094
pp417,131,trial4,brow,diff_bin4,0.9158278252633081
pp417,131,trial4,brow,diff_bin5,1.976349943803914
pp417,131,trial4,brow,diff_bin6,0.06011264836623359
pp417,131,trial4,cheek,diff_bin1,0.36826536343227056
pp417,131,trial4,cheek,diff_bin2,-0.01592925126623526
pp417,131,trial4,cheek,diff_bin3,-0.06135127467886642
pp417,131,trial4,cheek,diff_bin4,0.05015348418478043
pp417,131,trial4,cheek,diff_bin5,0.5210915463726864
pp417,131,trial4,cheek,diff_bin6,-0.25423715882347775
pp417,131,trial5,brow,diff_bin1,0.07605145225519205
pp417,131,trial5,brow,diff_bin2,-0.300233970220808
pp417,131,trial5,brow,diff_bin3,0.23737396185563858
pp417,131,trial5,brow,diff_bin4,-0.03401787324525307
pp417,131,trial5,brow,diff_bin5,1.086915296058475
pp417,131,trial5,brow,diff_bin6,1.4993382777714164
pp417,131,trial5,cheek,diff_bin1,-0.35517498862932506
pp417,131,trial5,cheek,diff_bin2,-0.3684230787913425
pp417,131,trial5,cheek,diff_bin3,0.16228910448471376
pp417,131,trial5,cheek,diff_bin4,0.20203337497076593
pp417,131,trial5,cheek,diff_bin5,0.2584954735184118
pp417,131,trial5,cheek,diff_bin6,0.29019626069181037
pp417,131,trial6,brow,diff_bin1,-0.11835256444854803
pp417,131,trial6,brow,diff_bin2,-0.06079177106259968
pp417,131,trial6,brow,diff_bin3,1.0818836142626704
pp417,131,trial6,brow,diff_bin4,0.2670084067879822
pp417,131,trial6,brow,diff_bin5,0.045295425900061484
pp417,131,trial6,brow,diff_bin6,-0.12952721972511944
pp417,131,trial6,cheek,diff_bin1,0.3348297073090838
pp417,131,trial6,cheek,diff_bin2,1.5856702201062314
pp417,131,trial6,cheek,diff_bin3,0.04699917700334735
pp417,131,trial6,cheek,diff_bin4,-0.09478693080205385
pp417,131,trial6,cheek,diff_bin5,-0.003942883976791524
pp417,131,trial6,cheek,diff_bin6,0.2498211287694717
pp417,131,trial7,brow,diff_bin1,-0.26582508693825324
pp417,131,trial7,brow,diff_bin2,-0.6912748767360376
pp417,131,trial7,brow,diff_bin3,-0.5514476294493641
pp417,131,trial7,brow,diff_bin4,-0.5556664219570936
pp417,131,trial7,brow,diff_bin5,-0.6951849771090552
pp417,131,trial7,brow,diff_bin6,0.33340808496451513
pp417,131,trial7,cheek,diff_bin1,-0.01955670452488284
pp417,131,trial7,cheek,diff_bin2,-0.0279156185556797
pp417,131,trial7,cheek,diff_bin3,-0.42157315479848406
pp417,131,trial7,cheek,diff_bin4,-0.14241696924168762
pp417,131,trial7,cheek,diff_bin5,-0.05993183644722222
pp417,131,trial7,cheek,diff_bin6,0.2939814293095299
pp417,131,trial8,brow,diff_bin1,0.4580888381746573
pp417,131,trial8,brow,diff_bin2,2.0753269319303773
pp417,131,trial8,brow,diff_bin3,-0.5668102080201939
pp417,131,trial8,brow,diff_bin4,-0.20014569040938163
pp417,131,trial8,brow,diff_bin5,-0.5651741397062207
pp417,131,trial8,brow,diff_bin6,-0.7993582828365027
pp417,131,trial8,cheek,diff_bin1,0.5603626707815235
pp417,131,trial8,cheek,diff_bin2,-0.35864472652890145
pp417,131,trial8,cheek,diff_bin3,0.05898554429279178
pp417,131,trial8,cheek,diff_bin4,-0.4070633417638937
pp417,131,trial8,cheek,diff_bin5,-0.26496180324034924
pp417,131,trial8,cheek,diff_bin6,-0.3373531530542304
pp417,232,trial1,brow,diff_bin1,-0.5002664735141285
pp417,232,trial1,brow,diff_bin2,-0.28622963704271076
pp417,232,trial1,brow,diff_bin3,-0.1279528898380885
pp417,232,trial1,brow,diff_bin4,-0.11101598138022806
pp417,232,trial1,brow,diff_bin5,-0.2855505143463446
pp417,232,trial1,brow,diff_bin6,-0.18225183633391429
pp417,232,trial1,cheek,diff_bin1,-0.8463006167784004
pp417,232,trial1,cheek,diff_bin2,-0.9313091953180125
pp417,232,trial1,cheek,diff_bin3,-1.3107723492443697
pp417,232,trial1,cheek,diff_bin4,-0.13090374802945845
pp417,232,trial1,cheek,diff_bin5,-0.7819527502771729
pp417,232,trial1,cheek,diff_bin6,-0.6209253686650321
pp417,232,trial2,brow,diff_bin1,-0.21139237385071896
pp417,232,trial2,brow,diff_bin2,0.06529867622939373
pp417,232,trial2,brow,diff_bin3,0.18298240771939916
pp417,232,trial2,brow,diff_bin4,0.38391011820338433
pp417,232,trial2,brow,diff_bin5,0.5589282688472161
pp417,232,trial2,brow,diff_bin6,-0.4598895422938101
pp417,232,trial2,cheek,diff_bin1,-0.0228687270653872
pp417,232,trial2,cheek,diff_bin2,-0.258968619595627
pp417,232,trial2,cheek,diff_bin3,0.00835891403079686
pp417,232,trial2,cheek,diff_bin4,-0.06750217368266061
pp417,232,trial2,cheek,diff_bin5,-0.6248682526418229
pp417,232,trial2,cheek,diff_bin6,-0.3764665621039961
pp417,232,trial3,brow,diff_bin1,-0.264734374728938
pp417,232,trial3,brow,diff_bin2,0.46057895472800026
pp417,232,trial3,brow,diff_bin3,-0.35127106982651124
pp417,232,trial3,brow,diff_bin4,-0.2746125230397193
pp417,232,trial3,brow,diff_bin5,-0.1054903921688849
pp417,232,trial3,brow,diff_bin6,-0.8133523262767761
pp417,232,trial3,cheek,diff_bin1,-0.19824820635304702
pp417,232,trial3,cheek,diff_bin2,-0.7112962694130799
pp417,232,trial3,cheek,diff_bin3,0.086428016771257
pp417,232,trial3,cheek,diff_bin4,-0.38356375326221925
pp417,232,trial3,cheek,diff_bin5,-0.1564536361990635
pp417,232,trial3,cheek,diff_bin6,-0.5682484387351057
pp417,232,trial4,brow,diff_bin1,0.5983173852364565
pp417,232,trial4,brow,diff_bin2,0.19370431453172643
pp417,232,trial4,brow,diff_bin3,0.8032786729473441
pp417,232,trial4,brow,diff_bin4,0.34250421320069285
pp417,232,trial4,brow,diff_bin5,0.2651768334553583
pp417,232,trial4,brow,diff_bin6,0.4795738107506067
pp417,232,trial4,cheek,diff_bin1,-0.029965918223611165
pp417,232,trial4,cheek,diff_bin2,-0.7676006526016539
pp417,232,trial4,cheek,diff_bin3,0.3671613559187695
pp417,232,trial4,cheek,diff_bin4,0.46163285600267934
pp417,232,trial4,cheek,diff_bin5,0.5349704979709903
pp417,232,trial4,cheek,diff_bin6,0.3069140887534041
pp417,232,trial5,brow,diff_bin1,0.04324776807313924
pp417,232,trial5,brow,diff_bin2,0.2403271166110491
pp417,232,trial5,brow,diff_bin3,-0.12843650751580382
pp417,232,trial5,brow,diff_bin4,-0.23336096410438367
pp417,232,trial5,brow,diff_bin5,-0.0743227763008052
pp417,232,trial5,brow,diff_bin6,-0.004043866964726139
pp417,232,trial5,cheek,diff_bin1,0.319531317479135
pp417,232,trial5,cheek,diff_bin2,0.24382794512475026
pp417,232,trial5,cheek,diff_bin3,-0.3040752122901149
pp417,232,trial5,cheek,diff_bin4,0.3447657749305969
pp417,232,trial5,cheek,diff_bin5,-0.2614920653407729
pp417,232,trial5,cheek,diff_bin6,-0.2950854368230316
pp417,232,trial6,brow,diff_bin1,-0.10283563981036248
pp417,232,trial6,brow,diff_bin2,-0.02100135489823396
pp417,232,trial6,brow,diff_bin3,0.3789298850966988
pp417,232,trial6,brow,diff_bin4,0.23899974043178795
pp417,232,trial6,brow,diff_bin5,0.18088330120335816
pp417,232,trial6,brow,diff_bin6,0.3067576640010532
pp417,232,trial6,cheek,diff_bin1,NA
pp417,232,trial6,cheek,diff_bin2,NA
pp417,232,trial6,cheek,diff_bin3,NA
pp417,232,trial6,cheek,diff_bin4,NA
pp417,232,trial6,cheek,diff_bin5,NA
pp417,232,trial6,cheek,diff_bin6,NA
pp417,232,trial7,brow,diff_bin1,0.4258407998350861
pp417,232,trial7,brow,diff_bin2,0.3477416897529717
pp417,232,trial7,brow,diff_bin3,0.6646347455103992
pp417,232,trial7,brow,diff_bin4,-0.2621413607973577
pp417,232,trial7,brow,diff_bin5,0.19077173925196309
pp417,232,trial7,brow,diff_bin6,0.9775868316813385
pp417,232,trial7,cheek,diff_bin1,1.0057508447998251
pp417,232,trial7,cheek,diff_bin2,0.6948938720696303
pp417,232,trial7,cheek,diff_bin3,0.9991267997188165
pp417,232,trial7,cheek,diff_bin4,0.7338495657603239
pp417,232,trial7,cheek,diff_bin5,0.4086404953546099
pp417,232,trial7,cheek,diff_bin6,0.9983382229234579
pp417,232,trial8,brow,diff_bin1,-0.3898061379763819
pp417,232,trial8,brow,diff_bin2,-0.5202491443678132
pp417,232,trial8,brow,diff_bin3,-0.27039373053198973
pp417,232,trial8,brow,diff_bin4,-0.5069548030995534
pp417,232,trial8,brow,diff_bin5,-0.3470728567944292
pp417,232,trial8,brow,diff_bin6,-0.3831692570800756
pp417,232,trial8,cheek,diff_bin1,-0.8259553354581591
pp417,232,trial8,cheek,diff_bin2,-0.12617228725730917
pp417,232,trial8,cheek,diff_bin3,-0.08595487069404179
pp417,232,trial8,cheek,diff_bin4,-0.5116286248283879
pp417,232,trial8,cheek,diff_bin5,-0.20313738248426763
pp417,232,trial8,cheek,diff_bin6,-0.3217393325061377
pp417,323,trial2,brow,diff_bin1,2.2541317060933426
pp417,323,trial2,brow,diff_bin2,-0.07061847068426241
pp417,323,trial2,brow,diff_bin3,0.4885567518707235
pp417,323,trial2,brow,diff_bin4,0.35201193094981975
pp417,323,trial2,brow,diff_bin5,0.8003872566188758
pp417,323,trial2,brow,diff_bin6,0.4971692624291855
pp417,323,trial2,cheek,diff_bin1,-0.1247528490256643
pp417,323,trial2,cheek,diff_bin2,0.221905510213792
pp417,323,trial2,cheek,diff_bin3,-0.4020164502736012
pp417,323,trial2,cheek,diff_bin4,-0.037536255459049594
pp417,323,trial2,cheek,diff_bin5,0.53591679012542
pp417,323,trial2,cheek,diff_bin6,0.5012194111296603
pp417,323,trial3,brow,diff_bin1,-0.09083780550789267
pp417,323,trial3,brow,diff_bin2,-0.09505659801562216
pp417,323,trial3,brow,diff_bin3,-0.6881159272241524
pp417,323,trial3,brow,diff_bin4,-0.7038900953079311
pp417,323,trial3,brow,diff_bin5,-0.17562524517543182
pp417,323,trial3,brow,diff_bin6,0.8318532748838435
pp417,323,trial3,cheek,diff_bin1,0.08879374715733093
pp417,323,trial3,cheek,diff_bin2,-0.3856140529301514
pp417,323,trial3,cheek,diff_bin3,0.07065648086409299
pp417,323,trial3,cheek,diff_bin4,-0.9254737270323622
pp417,323,trial3,cheek,diff_bin5,2.0003038991055626
pp417,323,trial3,cheek,diff_bin6,1.151322121222945
pp417,323,trial4,brow,diff_bin1,-1.154169022474377
pp417,323,trial4,brow,diff_bin2,-1.227431955779338
pp417,323,trial4,brow,diff_bin3,-1.1696756573747389
pp417,323,trial4,brow,diff_bin4,-1.0424739183977827
pp417,323,trial4,brow,diff_bin5,-1.1276935270539186
pp417,323,trial4,brow,diff_bin6,-0.6236712992341283
pp417,323,trial4,cheek,diff_bin1,-0.17853378646909224
pp417,323,trial4,cheek,diff_bin2,-0.36984251702298665
pp417,323,trial4,cheek,diff_bin3,-0.22253637165007845
pp417,323,trial4,cheek,diff_bin4,-0.3941306823200188
pp417,323,trial4,cheek,diff_bin5,-0.038324832254407304
pp417,323,trial4,cheek,diff_bin6,0.6259722601553246
pp417,323,trial5,brow,diff_bin1,-0.10862876220512288
pp417,323,trial5,brow,diff_bin2,0.4893284822075029
pp417,323,trial5,brow,diff_bin3,0.27794639809460786
pp417,323,trial5,brow,diff_bin4,-0.20966369789633243
pp417,323,trial5,brow,diff_bin5,-0.505761193512001
pp417,323,trial5,brow,diff_bin6,-0.6779393765164831
pp417,323,trial5,cheek,diff_bin1,0.19083558447667992
pp417,323,trial5,cheek,diff_bin2,-0.21938206446864614
pp417,323,trial5,cheek,diff_bin3,-0.4081673492773946
pp417,323,trial5,cheek,diff_bin4,-0.3939729669609475
pp417,323,trial5,cheek,diff_bin5,0.09904524549698718
pp417,323,trial5,cheek,diff_bin6,0.38671806044365237
pp417,323,trial6,brow,diff_bin1,-0.10630328145695955
pp417,323,trial6,brow,diff_bin2,-0.10802166767352261
pp417,323,trial6,brow,diff_bin3,0.942169554092058
pp417,323,trial6,brow,diff_bin4,-0.3008513544902317
pp417,323,trial6,brow,diff_bin5,-0.19085405715455295
pp417,323,trial6,brow,diff_bin6,0.16684809881178986
pp417,323,trial6,cheek,diff_bin1,0.5554734946503029
pp417,323,trial6,cheek,diff_bin2,0.19698648348047376
pp417,323,trial6,cheek,diff_bin3,0.4362406831921464
pp417,323,trial6,cheek,diff_bin4,0.12491056438473591
pp417,323,trial6,cheek,diff_bin5,0.05567352175228746
pp417,323,trial6,cheek,diff_bin6,0.1316923248248163
pp417,323,trial7,brow,diff_bin1,0.8920173719391957
pp417,323,trial7,brow,diff_bin2,0.8045134414861916
pp417,323,trial7,brow,diff_bin3,0.7871032050884397
pp417,323,trial7,brow,diff_bin4,-0.18821988427167807
pp417,323,trial7,brow,diff_bin5,2.605279299065969
pp417,323,trial7,brow,diff_bin6,1.2699903114182878
pp417,323,trial7,cheek,diff_bin1,0.12491056438473624
pp417,323,trial7,cheek,diff_bin2,0.26228064213613134
pp417,323,trial7,cheek,diff_bin3,0.2742670094255758
pp417,323,trial7,cheek,diff_bin4,0.4368715446284328
pp417,323,trial7,cheek,diff_bin5,1.0461259767221636
pp417,323,trial7,cheek,diff_bin6,0.2913002682053121
pp417,323,trial8,brow,diff_bin1,0.44924995338407286
pp417,323,trial8,brow,diff_bin2,1.736177173260221
pp417,323,trial8,brow,diff_bin3,0.870738194119721
pp417,323,trial8,brow,diff_bin4,0.8499014750266667
pp417,323,trial8,brow,diff_bin5,0.2530143633477088
pp417,323,trial8,brow,diff_bin6,-0.30690172033058555
pp417,323,trial8,cheek,diff_bin1,0.48103184516849096
pp417,323,trial8,cheek,diff_bin2,1.3894723134211162
pp417,323,trial8,cheek,diff_bin3,0.6901624112974808
pp417,323,trial8,cheek,diff_bin4,-0.25849547351841184
pp417,323,trial8,cheek,diff_bin5,-0.7821104656362445
pp417,323,trial8,cheek,diff_bin6,-0.5803925213836215
pp417,424,trial1,brow,diff_bin1,0.4537774380265144
pp417,424,trial1,brow,diff_bin2,-0.9693756208980013
pp417,424,trial1,brow,diff_bin3,-0.8984587478168509
pp417,424,trial1,brow,diff_bin4,-0.21213323497402747
pp417,424,trial1,brow,diff_bin5,1.1388784720683138
pp417,424,trial1,brow,diff_bin6,1.2100011399059394
pp417,424,trial1,cheek,diff_bin1,-0.5833891132059825
pp417,424,trial1,cheek,diff_bin2,-0.18941614624503503
pp417,424,trial1,cheek,diff_bin3,-0.5808656674608367
pp417,424,trial1,cheek,diff_bin4,-0.19288588414461133
pp417,424,trial1,cheek,diff_bin5,0.7097191158223637
pp417,424,trial1,cheek,diff_bin6,1.1549495744815927
pp417,424,trial2,brow,diff_bin1,0.3351264711810783
pp417,424,trial2,brow,diff_bin2,-0.9069580712592522
pp417,424,trial2,brow,diff_bin3,-0.9564722896670432
pp417,424,trial2,brow,diff_bin4,-0.2355423885230143
pp417,424,trial2,brow,diff_bin5,0.14040347260480235
pp417,424,trial2,brow,diff_bin6,-0.24353751481205288
pp417,424,trial2,cheek,diff_bin1,-0.09210576969783596
pp417,424,trial2,cheek,diff_bin2,-0.6466329721937092
pp417,424,trial2,cheek,diff_bin3,-0.41605311723097704
pp417,424,trial2,cheek,diff_bin4,0.4453881740183009
pp417,424,trial2,cheek,diff_bin5,-1.1932744067360006
pp417,424,trial2,cheek,diff_bin6,-0.8215393054041538
pp417,424,trial3,brow,diff_bin1,0.07003195562830955
pp417,424,trial3,brow,diff_bin2,-0.46839915547403543
pp417,424,trial3,brow,diff_bin3,0.03547901601622272
pp417,424,trial3,brow,diff_bin4,-0.2700438794459829
pp417,424,trial3,brow,diff_bin5,-0.5950040896572153
pp417,424,trial3,brow,diff_bin6,-0.32683294249515144
pp417,424,trial3,cheek,diff_bin1,-0.005362322208435744
pp417,424,trial3,cheek,diff_bin2,-0.06482101257844275
pp417,424,trial3,cheek,diff_bin3,-0.17884921718723557
pp417,424,trial3,cheek,diff_bin4,0.00425831469493404
pp417,424,trial3,cheek,diff_bin5,-0.4947530814077229
pp417,424,trial3,cheek,diff_bin6,0.19493618381254202
pp417,424,trial4,brow,diff_bin1,NA
pp417,424,trial4,brow,diff_bin2,NA
pp417,424,trial4,brow,diff_bin3,NA
pp417,424,trial4,brow,diff_bin4,NA
pp417,424,trial4,brow,diff_bin5,NA
pp417,424,trial4,brow,diff_bin6,NA
pp417,424,trial4,cheek,diff_bin1,-0.6764411750582482
pp417,424,trial4,cheek,diff_bin2,0.4974342425119408
pp417,424,trial4,cheek,diff_bin3,-0.04447573125820142
pp417,424,trial4,cheek,diff_bin4,-0.2351536003758101
pp417,424,trial4,cheek,diff_bin5,-0.4851324445043538
pp417,424,trial4,cheek,diff_bin6,0.3144844259888425
pp417,424,trial5,brow,diff_bin1,-0.970188510186076
pp417,424,trial5,brow,diff_bin2,-0.4569158080627521
pp417,424,trial5,brow,diff_bin3,-0.5048659863213363
pp417,424,trial5,brow,diff_bin4,1.0730344397342626
pp417,424,trial5,brow,diff_bin5,0.7213106214435071
pp417,424,trial5,brow,diff_bin6,-0.19808774284463554
pp417,424,trial5,cheek,diff_bin1,-0.056619813906717165
pp417,424,trial5,cheek,diff_bin2,-0.1900470076813215
pp417,424,trial5,cheek,diff_bin3,0.03453966363668837
pp417,424,trial5,cheek,diff_bin4,0.23420730822137967
pp417,424,trial5,cheek,diff_bin5,-0.4903370513537176
pp417,424,trial5,cheek,diff_bin6,0.4140028175630456
pp417,424,trial6,brow,diff_bin1,-1.5333047023275503
pp417,424,trial6,brow,diff_bin2,-1.1264690482528947
pp417,424,trial6,brow,diff_bin3,-1.0244668772062542
pp417,424,trial6,brow,diff_bin4,-1.5727864263572044
pp417,424,trial6,brow,diff_bin5,-1.8679269763552657
pp417,424,trial6,brow,diff_bin6,-1.8253994899297878
pp417,424,trial6,cheek,diff_bin1,NA
pp417,424,trial6,cheek,diff_bin2,NA
pp417,424,trial6,cheek,diff_bin3,NA
pp417,424,trial6,cheek,diff_bin4,NA
pp417,424,trial6,cheek,diff_bin5,NA
pp417,424,trial6,cheek,diff_bin6,NA
pp417,424,trial7,brow,diff_bin1,-0.7197362915564762
pp417,424,trial7,brow,diff_bin2,-0.19972381115860877
pp417,424,trial7,brow,diff_bin3,0.47807150902834183
pp417,424,trial7,brow,diff_bin4,0.19417764247161795
pp417,424,trial7,brow,diff_bin5,0.5116572132849981
pp417,424,trial7,brow,diff_bin6,0.48890660295673005
pp417,424,trial7,cheek,diff_bin1,-0.6141436082249522
pp417,424,trial7,cheek,diff_bin2,-0.22080150270029103
pp417,424,trial7,cheek,diff_bin3,-0.5027965647203766
pp417,424,trial7,cheek,diff_bin4,0.10204183731934832
pp417,424,trial7,cheek,diff_bin5,-0.22884498601294467
pp417,424,trial7,cheek,diff_bin6,-0.0930520618522657
pp417,424,trial8,brow,diff_bin1,0.14222475619960268
pp417,424,trial8,brow,diff_bin2,-0.516441941373033
pp417,424,trial8,brow,diff_bin3,-0.2942247633317493
pp417,424,trial8,brow,diff_bin4,-0.048238290917648474
pp417,424,trial8,brow,diff_bin5,-0.025714054821502463
pp417,424,trial8,brow,diff_bin6,-0.25815923225957416
pp417,424,trial8,cheek,diff_bin1,0.530396752557913
pp417,424,trial8,cheek,diff_bin2,0.15929251266235256
pp417,424,trial8,cheek,diff_bin3,0.046210600207989505
pp417,424,trial8,cheek,diff_bin4,0.21401974226021103
